Date,Time,Block,Freq (Hz),Actual (MW),Schedule (MW),Deviation (MW),Deviation (%),NCD,Actual_ERPC,actual,scheduled,deviation,percent,frequency,Ncd_values,price
3/22/2024,18:45,75,49.97,329.01818,335.752624,-6.734444,2.005776,491.42,7446.19,-82.254545,-83.938156,1.6836110000000133,2.005776,49.97,491.42,7446.241058580059
3/22/2024,19:00,76,49.98,250.763632,249.967952,0.79568,0.318313,550.08,-1094.11,-62.690908,-62.491988,-0.1989200000000011,0.318313,49.98,550.08,-1094.219136000006
3/22/2024,19:15,77,50.0,234.181816,249.967952,-15.786136,6.315264,600.0,21311.1,-58.545454,-62.491988,3.9465339999999998,6.315264,50.0,600.0,21311.2836
3/22/2024,19:30,78,49.98,246.399996,249.967952,-3.567956,1.427365,668.76,5368.81,-61.599999,-62.491988,0.8919890000000024,1.427365,49.98,668.76,5368.739072760014
3/22/2024,19:45,79,49.98,246.399996,249.967952,-3.567956,1.427365,600.04,4817.12,-61.599999,-62.491988,0.8919890000000024,1.427365,49.98,600.04,4817.0617160400125
3/22/2024,20:00,80,50.02,255.709088,249.967952,5.741136,2.296749,500.05,-7177.22,-63.927272,-62.491988,-1.435284000000003,2.296749,50.02,500.05,-7177.137642000014
3/22/2024,20:15,81,49.99,337.454544,349.993752,-12.539208,3.582695,487.8,13762.4,-84.363636,-87.498438,3.1348019999999934,3.582695,49.99,487.8,13762.40774039997
3/22/2024,20:30,82,49.98,348.509088,349.993752,-1.484664,0.424197,451.76,1509.24,-87.127272,-87.498438,0.3711659999999881,0.424197,49.98,451.76,1509.1015694399516
3/22/2024,20:45,83,49.89,360.43636,349.993752,10.442608,2.983656,450.06,-23499.0,-90.10909,-87.498438,-2.6106520000000017,2.983656,49.89,450.06,-23499.000782400017
3/22/2024,21:00,84,50.01,358.4,349.993752,8.406248,2.401828,441.49,-9278.35,-89.6,-87.498438,-2.1015620000000013,2.401828,50.01,441.49,-9278.186073800005
3/22/2024,21:15,85,49.98,360.727272,349.993752,10.73352,3.066775,423.98,-11377.08,-90.181818,-87.498438,-2.683380000000014,3.066775,49.98,423.98,-11376.99452400006
3/22/2024,21:30,86,49.98,359.272724,349.993752,9.278972,2.651182,433.64,-10059.15,-89.818181,-87.498438,-2.3197430000000026,2.651182,49.98,433.64,-10059.33354520001
3/22/2024,21:45,87,49.97,361.309088,349.993752,11.315336,3.233011,423.81,-11988.74,-90.327272,-87.498438,-2.8288340000000005,3.233011,49.97,423.81,-11988.881375400002
3/22/2024,22:00,88,50.01,386.03636,380.0208,6.01556,1.582955,441.06,-6633.1,-96.50909,-95.0052,-1.5038899999999984,1.582955,50.01,441.06,-6633.057233999993
3/22/2024,22:15,89,49.93,394.181812,400.006652,-5.82484,1.456186,416.53,7278.66,-98.545453,-100.001663,1.4562099999999987,1.456186,49.93,416.53,7278.661815599993
3/22/2024,22:30,90,49.95,404.072724,400.006652,4.066072,1.016501,405.71,-4124.04,-101.018181,-100.001663,-1.016518000000005,1.016501,49.95,405.71,-4124.115177800019
3/22/2024,22:45,91,49.9,400.87272,400.006652,0.866068,0.216513,404.57,-1751.93,-100.21818,-100.001663,-0.21651700000001028,0.216513,49.9,404.57,-1751.9256538000832
3/22/2024,23:00,92,49.92,417.745448,400.006652,17.738796,4.434625,405.7,-26987.36,-104.436362,-100.001663,-4.434699000000009,4.434625,49.92,405.7,-26987.360764500056
3/22/2024,23:15,93,49.83,409.890904,410.047852,-0.156948,0.038276,399.32,235.02,-102.472726,-102.511963,0.039236999999999966,0.038276,49.83,399.32,235.0217825999998
3/22/2024,23:30,94,49.88,398.25454,410.047852,-11.793312,2.876082,403.65,17851.39,-99.563635,-102.511963,2.9483279999999894,2.876082,49.88,403.65,17851.388957999934
3/22/2024,23:45,95,49.94,414.83636,410.047852,4.788508,1.167792,422.38,-7584.64,-103.70909,-102.511963,-1.197127000000009,1.167792,49.94,422.38,-7584.637533900057
3/22/2024,24:00:00,96,49.99,387.490904,410.047852,-22.556948,5.501053,403.47,20477.23,-96.872726,-102.511963,5.639236999999994,5.501053,49.99,403.47,20477.36657150998
3/23/2024,0:15,1,49.96,369.454544,377.220852,-7.766308,2.058823,429.56,7506.3,-92.363636,-94.305213,1.9415769999999952,2.058823,49.96,429.56,7506.214345079981
3/23/2024,0:30,2,49.96,375.27272,377.220852,-1.948132,0.516443,412.05,1806.02,-93.81818,-94.305213,0.4870329999999967,0.516443,49.96,412.05,1806.1375288499878
3/23/2024,0:45,3,49.95,359.85454,377.220852,-17.366312,4.603752,394.97,15433.22,-89.963635,-94.305213,4.341577999999998,4.603752,49.95,394.97,15433.137563939996
3/23/2024,1:00,4,49.97,345.599996,377.220852,-31.620856,8.382584,381.1,27114.05,-86.399999,-94.305213,7.905214000000001,8.382584,49.97,381.1,27114.093498600003
3/23/2024,1:15,5,50.0,332.799996,357.235,-24.435004,6.840036,371.51,20425.32,-83.199999,-89.30875,6.108750999999998,6.840036,50.0,371.51,20425.158756089993
3/23/2024,1:30,6,49.99,333.090908,337.925,-4.834092,1.430522,362.3,3940.56,-83.272727,-84.48125,1.2085229999999996,1.430522,49.99,362.3,3940.6309460999987
3/23/2024,1:45,7,50.02,328.727272,337.925,-9.197728,2.721825,362.24,7496.41,-82.181818,-84.48125,2.299431999999996,2.721825,50.02,362.24,7496.516229119987
3/23/2024,2:00,8,50.0,328.145452,337.925,-9.779548,2.894,356.26,7839.18,-82.036363,-84.48125,2.4448870000000085,2.894,50.0,356.26,7839.138983580027
3/23/2024,2:15,9,50.0,326.109088,328.27,-2.160912,0.658273,353.48,1718.55,-81.527272,-82.0675,0.540227999999999,0.658273,50.0,353.48,1718.6381409599971
3/23/2024,2:30,10,49.99,320.0,328.27,-8.27,2.519268,353.5,6577.75,-80.0,-82.0675,2.0674999999999955,2.519268,49.99,353.5,6577.751249999986
3/23/2024,2:45,11,49.99,311.563636,299.305,12.258636,4.0957,353.45,-10832.18,-77.890909,-74.82625,-3.064658999999992,4.0957,49.99,353.45,-10832.03723549997
3/23/2024,3:00,12,50.01,320.290908,299.305,20.985908,7.011546,353.41,-18541.66,-80.072727,-74.82625,-5.246476999999999,7.011546,50.01,353.41,-18541.5743657
3/23/2024,3:15,13,49.96,312.727268,299.305,13.422268,4.484478,354.41,-11892.58,-78.181817,-74.82625,-3.3555669999999935,4.484478,49.96,354.41,-11892.465004699978
3/23/2024,3:30,14,49.96,308.65454,299.305,9.34954,3.12375,355.38,-8306.65,-77.163635,-74.82625,-2.3373849999999976,3.12375,49.96,355.38,-8306.598812999991
3/23/2024,3:45,15,49.97,320.290908,299.305,20.985908,7.011546,354.5,-18598.84,-80.072727,-74.82625,-5.246476999999999,7.011546,49.97,354.5,-18598.760964999994
3/23/2024,4:00,16,49.98,313.890908,319.290852,-5.399944,1.69123,355.2,4315.68,-78.472727,-79.822713,1.349985999999987,1.69123,49.98,355.2,4315.635244799958
3/23/2024,4:15,17,49.96,318.83636,319.290852,-0.454492,0.142344,354.11,362.04,-79.70909,-79.822713,0.11362299999998982,0.142344,49.96,354.11,362.1153647699676
3/23/2024,4:30,18,49.98,318.545452,319.290852,-0.7454,0.233455,355.13,595.45,-79.636363,-79.822713,0.18634999999999025,0.233455,49.98,355.13,595.6062794999688
3/23/2024,4:45,19,50.01,315.05454,319.290852,-4.236312,1.326788,354.23,3376.48,-78.763635,-79.822713,1.0590779999999995,1.326788,50.01,354.23,3376.4147994599984
3/23/2024,5:00,20,50.01,336.581812,369.303752,-32.72194,8.860441,353.28,26010.06,-84.145453,-92.325938,8.18048499999999,8.860441,50.01,353.28,26010.01566719997
3/23/2024,5:15,21,50.05,375.27272,369.303752,5.968968,1.616276,391.98,0.0,-93.81818,-92.325938,-1.4922420000000045,1.616276,50.05,391.98,0.0
3/23/2024,5:30,22,50.0,378.181816,399.3308,-21.148984,5.296106,424.95,20221.16,-94.545454,-99.8327,5.287245999999996,5.296106,50.0,424.95,20221.336689299984
3/23/2024,5:45,23,50.02,391.563632,399.3308,-7.767168,1.945046,455.56,7961.46,-97.890908,-99.8327,1.9417920000000066,1.945046,50.02,455.56,7961.4248716800275
3/23/2024,6:00,24,50.05,412.21818,411.34162,0.87656,0.213098,500.04,0.0,-103.054545,-102.835405,-0.2191400000000101,0.213098,50.05,500.04,0.0
3/23/2024,6:15,25,50.05,407.27272,419.316652,-12.043932,2.872276,499.06,0.0,-101.81818,-104.829163,3.010982999999996,2.872276,50.05,499.06,0.0
3/23/2024,6:30,26,49.97,311.272728,299.980852,11.291876,3.764199,549.94,-15524.81,-77.818182,-74.995213,-2.8229689999999863,3.764199,49.97,549.94,-15524.635718599926
3/23/2024,6:45,27,50.0,247.272728,249.967952,-2.695224,1.078228,610.1,3699.77,-61.818182,-62.491988,0.673805999999999,1.078228,50.0,610.1,3699.8013653999947
3/23/2024,7:00,28,50.02,230.109088,249.967952,-19.858864,7.944564,699.01,31233.37,-57.527272,-62.491988,4.964715999999996,7.944564,50.02,699.01,31233.47518043997
3/23/2024,7:15,29,50.04,250.181816,249.967952,0.213864,0.085557,535.95,-214.91,-62.545454,-62.491988,-0.053466000000000236,0.085557,50.04,535.95,-214.91327025000098
3/23/2024,7:30,30,50.04,284.21818,269.277952,14.940228,5.548255,485.0,-13586.27,-71.054545,-67.319488,-3.7350569999999976,5.548255,50.04,485.0,-13586.26983749999
3/23/2024,7:45,31,50.05,281.018176,269.277952,11.740224,4.359891,456.66,0.0,-70.254544,-67.319488,-2.935055999999989,4.359891,50.05,456.66,0.0
3/23/2024,8:00,32,50.09,286.83636,269.277952,17.558408,6.520552,442.84,0.0,-71.70909,-67.319488,-4.3896019999999965,6.520552,50.09,442.84,0.0
3/23/2024,8:15,33,50.02,288.581816,299.980852,-11.399036,3.799921,426.59,10941.27,-72.145454,-74.995213,2.849759000000006,3.799921,50.02,426.59,10941.108226290022
3/23/2024,8:30,34,49.99,302.545448,299.980852,2.564596,0.85492,405.51,-2599.72,-75.636362,-74.995213,-0.6411489999999986,0.85492,49.99,405.51,-2599.9233098999944
3/23/2024,8:45,35,49.99,344.43636,349.993752,-5.557392,1.587855,383.05,4789.54,-86.10909,-87.498438,1.3893479999999983,1.587855,49.99,383.05,4789.707762599995
3/23/2024,9:00,36,50.0,347.345452,349.993752,-2.6483,0.756671,378.69,2256.58,-86.836363,-87.498438,0.6620749999999873,0.756671,50.0,378.69,2256.4906357499567
3/23/2024,9:15,37,49.93,344.145452,349.993752,-5.8483,1.670973,366.91,6437.4,-86.036363,-87.498438,1.4620749999999987,1.670973,49.93,366.91,6437.399258999994
3/23/2024,9:30,38,49.93,346.763632,349.993752,-3.23012,0.922908,365.21,3539.02,-86.690908,-87.498438,0.8075299999999999,0.922908,49.93,365.21,3539.0163755999993
3/23/2024,9:45,39,49.94,318.83636,349.993752,-31.157392,8.902271,360.7,33715.41,-79.70909,-87.498438,7.78934799999999,8.902271,49.94,360.7,33715.41388319995
3/23/2024,10:00,40,49.95,315.63636,299.980852,15.655508,5.218836,360.68,-14116.65,-78.90909,-74.995213,-3.9138769999999994,5.218836,49.95,360.68,-14116.571563599999
3/23/2024,10:15,41,49.95,290.909088,299.980852,-9.071764,3.024114,359.74,7342.69,-72.727272,-74.995213,2.2679410000000075,3.024114,49.95,359.74,7342.821858060024
3/23/2024,10:30,42,49.95,291.781816,299.980852,-8.199036,2.733186,359.76,6636.92,-72.945454,-74.995213,2.0497590000000088,2.733186,49.95,359.76,6636.791680560028
3/23/2024,10:45,43,49.93,230.109088,299.980852,-69.871764,23.292075,359.71,75400.72,-57.527272,-74.995213,17.467941000000003,23.292075,49.93,359.71,75400.71668532
3/23/2024,11:00,44,49.97,261.23636,299.980852,-38.744492,12.915655,358.44,31246.97,-65.30909,-74.995213,9.68612300000001,12.915655,49.97,358.44,31247.04535308003
3/23/2024,11:15,45,49.99,262.690908,299.980852,-37.289944,12.430775,350.03,29368.39,-65.672727,-74.995213,9.322486000000012,12.430775,49.99,350.03,29368.347971220035
3/23/2024,11:30,46,49.99,278.109088,299.980852,-21.871764,7.291053,350.03,17225.36,-69.527272,-74.995213,5.46794100000001,7.291053,49.99,350.03,17225.490494070033
3/23/2024,11:45,47,50.01,280.145452,299.980852,-19.8354,6.612222,339.6,15156.38,-70.036363,-74.995213,4.958850000000012,6.612222,50.01,339.6,15156.22914000004
3/23/2024,12:00,48,50.05,275.490908,299.980852,-24.489944,8.163836,339.52,0.0,-68.872727,-74.995213,6.122486000000009,8.163836,50.05,339.52,0.0
3/23/2024,12:15,49,50.03,239.999996,299.980852,-59.980856,19.994895,349.98,31498.2,-59.999999,-74.995213,14.995214000000004,19.994895,50.03,349.98,31498.2
3/23/2024,12:30,50,50.01,244.072724,299.980852,-55.908128,18.637232,350.02,31501.8,-61.018181,-74.995213,13.977032000000008,18.637232,50.01,350.02,31501.8
3/23/2024,12:45,51,49.99,266.472728,299.980852,-33.508124,11.170088,328.88,24795.25,-66.618182,-74.995213,8.377031000000002,11.170088,49.99,328.88,24795.341597520008
3/23/2024,13:00,52,49.99,275.490908,299.980852,-24.489944,8.163836,325.07,17912.17,-68.872727,-74.995213,6.122486000000009,8.163836,49.99,325.07,17912.12871618003
3/23/2024,13:15,53,50.02,279.854544,299.980852,-20.126308,6.709198,292.05,13225.31,-69.963636,-74.995213,5.031577000000013,6.709198,50.02,292.05,13225.248565650034
3/23/2024,13:30,54,50.03,308.65454,299.980852,8.673688,2.891414,288.52,-6256.27,-77.163635,-74.995213,-2.1684219999999925,2.891414,50.03,288.52,-6256.331154399978
3/23/2024,13:45,55,49.98,283.927272,299.980852,-16.05358,5.351535,288.4,10417.18,-70.981818,-74.995213,4.013395000000003,5.351535,49.98,288.4,10417.168062000006
3/23/2024,14:00,56,50.01,265.01818,349.993752,-84.975572,24.279168,293.9,26451.0,-66.254545,-87.498438,21.243893,24.279168,50.01,293.9,26450.999999999996
3/23/2024,14:15,57,49.97,278.399996,349.993752,-71.593756,20.455724,295.77,26619.3,-69.599999,-87.498438,17.898438999999996,20.455724,49.97,295.77,26619.3
3/23/2024,14:30,58,49.93,334.25454,349.993752,-15.739212,4.496998,304.84,14393.82,-83.563635,-87.498438,3.934802999999988,4.496998,49.93,304.84,14393.824158239955
3/23/2024,14:45,59,49.94,348.509088,349.993752,-1.484664,0.424197,315.26,1404.17,-87.127272,-87.498438,0.3711659999999881,0.424197,49.94,315.26,1404.165517919955
3/23/2024,15:00,60,49.98,315.345452,349.993752,-34.6483,9.899691,319.34,24895.4,-78.836363,-87.498438,8.662074999999987,9.899691,49.98,319.34,24895.323274499962
3/23/2024,15:15,61,49.94,287.709088,269.993752,17.715336,6.561387,350.0,-23251.38,-71.927272,-67.498438,-4.428834000000009,6.561387,49.94,350.0,-23251.378500000046
3/23/2024,15:30,62,49.82,270.545448,269.993752,0.551696,0.204337,350.07,-965.66,-67.636362,-67.498438,-0.13792400000001237,0.204337,49.82,350.07,-965.6610936000866
3/23/2024,15:45,63,49.94,265.01818,269.993752,-4.975572,1.842847,365.42,5454.52,-66.254545,-67.498438,1.243893,1.842847,49.94,365.42,5454.52056072
3/23/2024,16:00,64,49.97,260.654544,269.993752,-9.339208,3.459046,394.95,8299.16,-65.163636,-67.498438,2.3348019999999963,3.459046,49.97,394.95,8299.170449099987
3/23/2024,16:15,65,50.0,277.81818,269.993752,7.824428,2.898003,420.02,-8216.01,-69.454545,-67.498438,-1.956107000000003,2.898003,50.0,420.02,-8216.040621400012
3/23/2024,16:30,66,49.97,270.25454,269.993752,0.260788,0.09659,450.02,-293.41,-67.563635,-67.498438,-0.06519700000001194,0.09659,49.97,450.02,-293.3995394000537
3/23/2024,16:45,67,49.97,270.83636,269.993752,0.842608,0.312084,450.08,-948.32,-67.70909,-67.498438,-0.21065200000001028,0.312084,49.97,450.08,-948.1025216000462
3/23/2024,17:00,68,49.91,266.763636,269.993752,-3.230116,1.196367,485.04,4700.21,-66.690909,-67.498438,0.8075289999999882,1.196367,49.91,485.04,4700.2063939199315
3/23/2024,17:15,69,49.98,268.218176,269.993752,-1.775576,0.657636,394.92,1577.74,-67.054544,-67.498438,0.443893999999986,0.657636,49.98,394.92,1577.7235663199504
3/23/2024,17:30,70,50.01,275.2,269.993752,5.206248,1.928285,394.93,-5140.41,-68.8,-67.498438,-1.301562000000004,1.928285,50.01,394.93,-5140.258806600016
3/23/2024,17:45,71,50.0,221.090904,219.980852,1.110052,0.504613,381.01,-1057.3,-55.272726,-54.995213,-0.277512999999999,0.504613,50.0,381.01,-1057.352281299996
3/23/2024,18:00,72,49.95,214.981816,219.980852,-4.999036,2.272487,383.65,4315.37,-53.745454,-54.995213,1.2497589999999974,2.272487,49.95,383.65,4315.230363149991
3/23/2024,18:15,73,49.98,213.81818,219.980852,-6.162672,2.801458,404.5,5608.92,-53.454545,-54.995213,1.5406679999999966,2.801458,49.98,404.5,5608.8018539999875
3/23/2024,18:30,74,49.99,213.81818,219.980852,-6.162672,2.801458,422.08,5852.69,-53.454545,-54.995213,1.5406679999999966,2.801458,49.99,422.08,5852.566344959987
3/23/2024,18:45,75,50.01,213.81818,219.980852,-6.162672,2.801458,497.13,6893.35,-53.454545,-54.995213,1.5406679999999966,2.801458,50.01,497.13,6893.210545559985
3/23/2024,19:00,76,49.98,172.8,169.967952,2.832048,1.666225,572.74,-4055.0,-43.2,-42.491988,-0.7080120000000036,1.666225,49.98,572.74,-4055.067928800021
3/23/2024,19:15,77,49.99,160.0,169.967952,-9.967952,5.864607,572.43,12838.46,-40.0,-42.491988,2.491987999999999,5.864607,49.99,572.43,12838.398217559994
3/23/2024,19:30,78,49.96,168.436364,169.967952,-1.531588,0.901104,600.08,2067.94,-42.109091,-42.491988,0.3828969999999998,0.901104,49.96,600.08,2067.919485839999
3/23/2024,19:45,79,49.86,164.654544,169.967952,-5.313408,3.126123,574.22,11441.49,-41.163636,-42.491988,1.3283520000000024,3.126123,49.86,574.22,11441.494281600022
3/23/2024,20:00,80,49.96,157.090904,249.967952,-92.877048,37.155582,535.94,48234.6,-39.272726,-62.491988,23.219262,37.155582,49.96,535.94,48234.600000000006
3/23/2024,20:15,81,49.9,205.090908,219.980852,-14.889944,6.768745,477.36,26654.49,-51.272727,-54.995213,3.7224859999999964,6.768745,49.9,477.36,26654.488754399976
3/23/2024,20:30,82,49.97,250.181816,269.993752,-19.811936,7.337924,450.05,20061.88,-62.545454,-67.498438,4.952983999999994,7.337924,49.97,450.05,20061.814042799975
3/23/2024,20:45,83,49.99,257.745448,269.993752,-12.248304,4.536514,450.01,12401.78,-64.436362,-67.498438,3.0620759999999905,4.536514,49.99,450.01,12401.68338683996
3/23/2024,21:00,84,50.01,275.490908,269.993752,5.497156,2.036031,439.64,-6041.97,-68.872727,-67.498438,-1.3742890000000045,2.036031,50.01,439.64,-6041.92415960002
3/23/2024,21:15,85,49.95,260.654544,269.993752,-9.339208,3.459046,434.91,9138.85,-65.163636,-67.498438,2.3348019999999963,3.459046,49.95,434.91,9138.858640379985
3/23/2024,21:30,86,49.96,259.490904,269.993752,-10.502848,3.890034,431.97,10208.01,-64.872726,-67.498438,2.625711999999993,3.890034,49.96,431.97,10208.059313759974
3/23/2024,21:45,87,49.95,254.83636,269.993752,-15.157392,5.613979,429.34,14642.08,-63.70909,-67.498438,3.7893479999999897,5.613979,49.95,429.34,14642.26803287996
3/23/2024,22:00,88,50.02,330.763632,380.0208,-49.257168,12.961703,422.27,38004.3,-82.690908,-95.0052,12.314292000000009,12.961703,50.02,422.27,38004.299999999996
3/23/2024,22:15,89,49.93,328.727272,299.980852,28.74642,9.582752,404.03,-43554.06,-82.181818,-74.995213,-7.186605,9.582752,49.93,404.03,-43554.06027225
3/23/2024,22:30,90,49.93,290.909088,299.980852,-9.071764,3.024114,388.64,10576.95,-72.727272,-74.995213,2.2679410000000075,3.024114,49.93,388.64,10576.951082880034
3/23/2024,22:45,91,49.91,277.527272,299.980852,-22.45358,7.485004,412.02,27753.97,-69.381818,-74.995213,5.613395000000011,7.485004,49.91,412.02,27753.972094800054
3/23/2024,23:00,92,49.98,306.909088,299.980852,6.928236,2.309559,412.09,-7137.81,-76.727272,-74.995213,-1.7320589999999925,2.309559,49.98,412.09,-7137.641933099969
3/23/2024,23:15,93,49.95,290.61818,299.980852,-9.362672,3.12109,412.07,8680.79,-72.654545,-74.995213,2.340668000000008,3.12109,49.95,412.07,8680.67156484003
3/23/2024,23:30,94,49.95,287.127268,299.980852,-12.853584,4.284801,376.13,10877.91,-71.781817,-74.995213,3.213396000000003,4.284801,49.95,376.13,10877.89173732001
3/23/2024,23:45,95,49.96,308.65454,299.980852,8.673688,2.891414,418.69,-9078.87,-77.163635,-74.995213,-2.1684219999999925,2.891414,49.96,418.69,-9078.966071799969
3/23/2024,24:00:00,96,50.0,283.63636,299.980852,-16.344492,5.448512,395.0,14526.09,-70.90909,-74.995213,4.086123000000001,5.448512,50.0,395.0,14526.167265000002
3/24/2024,0:15,1,49.95,254.83636,249.967952,4.868408,1.947613,475.99,-5793.27,-63.70909,-62.491988,-1.2171020000000041,1.947613,49.95,475.99,-5793.283809800019
3/24/2024,0:30,2,49.96,261.23636,249.967952,11.268408,4.507941,450.03,-12677.8,-65.30909,-62.491988,-2.8171019999999984,4.507941,49.96,450.03,-12677.804130599992
3/24/2024,0:45,3,49.91,256.290908,249.967952,6.322956,2.529507,412.03,-9769.68,-64.072727,-62.491988,-1.5807390000000012,2.529507,49.91,412.03,-9769.678352550007
3/24/2024,1:00,4,49.95,236.8,249.967952,-13.167952,5.267856,394.91,11700.39,-59.2,-62.491988,3.2919879999999964,5.267856,49.95,394.91,11700.350829719988
3/24/2024,1:15,5,49.93,250.763632,249.967952,0.79568,0.318313,381.93,-1139.6,-62.690908,-62.491988,-0.1989200000000011,0.318313,49.93,381.93,-1139.6027340000062
3/24/2024,1:30,6,49.9,248.43636,249.967952,-1.531592,0.612715,381.91,2193.49,-62.10909,-62.491988,0.3828979999999973,0.612715,49.9,381.91,2193.4886276999846
3/24/2024,1:45,7,49.95,239.41818,249.967952,-10.549772,4.22045,364.07,8641.78,-59.854545,-62.491988,2.6374429999999975,4.22045,49.95,364.07,8641.924857089993
3/24/2024,2:00,8,50.0,242.03636,249.967952,-7.931592,3.173044,361.5,6451.37,-60.50909,-62.491988,1.9828979999999987,3.173044,50.0,361.5,6451.358642999996
3/24/2024,2:15,9,49.98,247.854544,249.967952,-2.113408,0.845472,362.8,1725.33,-61.963636,-62.491988,0.5283519999999982,0.845472,49.98,362.8,1725.174950399994
3/24/2024,2:30,10,49.98,237.381816,249.967952,-12.586136,5.0351,363.39,10290.66,-59.345454,-62.491988,3.1465340000000026,5.0351,49.98,363.39,10290.770912340007
3/24/2024,2:45,11,49.98,231.854544,199.955052,31.899492,15.953331,365.45,-29144.27,-57.963636,-49.988763,-7.974873000000002,15.953331,49.98,365.45,-29144.173378500007
3/24/2024,3:00,12,49.97,233.01818,199.955052,33.063128,16.53528,363.36,-30034.61,-58.254545,-49.988763,-8.265782000000002,16.53528,49.97,363.36,-30034.545475200008
3/24/2024,3:15,13,49.98,232.727272,199.955052,32.77222,16.389793,357.59,-29297.71,-58.181818,-49.988763,-8.193055000000001,16.389793,49.98,357.59,-29297.5453745
3/24/2024,3:30,14,49.98,215.272728,199.955052,15.317676,7.66056,357.47,-13688.96,-53.818182,-49.988763,-3.8294190000000015,7.66056,49.98,357.47,-13689.024099300006
3/24/2024,3:45,15,49.97,215.272728,199.955052,15.317676,7.66056,352.65,-13504.38,-53.818182,-49.988763,-3.8294190000000015,7.66056,49.97,352.65,-13504.446103500004
3/24/2024,4:00,16,49.99,212.654544,199.955052,12.699492,6.351173,360.02,-11430.27,-53.163636,-49.988763,-3.174872999999998,6.351173,49.99,360.02,-11430.177774599992
3/24/2024,4:15,17,49.96,207.709088,199.955052,7.754036,3.87789,357.58,-6931.69,-51.927272,-49.988763,-1.9385090000000034,3.87789,49.96,357.58,-6931.720482200012
3/24/2024,4:30,18,50.0,233.309088,199.955052,33.354036,16.680767,360.31,-30044.45,-58.327272,-49.988763,-8.338509000000002,16.680767,50.0,360.31,-30044.481777900008
3/24/2024,4:45,19,50.01,225.454544,199.955052,25.499492,12.752612,383.65,-24457.3,-56.363636,-49.988763,-6.374873000000001,12.752612,50.01,383.65,-24457.200264500003
3/24/2024,5:00,20,50.01,256.0,274.9744,-18.9744,6.900424,398.93,17031.28,-64.0,-68.7436,4.743600000000001,6.900424,50.01,398.93,17031.279132000003
3/24/2024,5:15,21,49.99,271.127272,274.9744,-3.847128,1.399086,403.99,3497.02,-67.781818,-68.7436,0.9617819999999995,1.399086,49.99,403.99,3496.952791619998
3/24/2024,5:30,22,49.99,287.709088,274.9744,12.734688,4.631227,443.44,-14117.8,-71.927272,-68.7436,-3.1836720000000014,4.631227,49.99,443.44,-14117.675116800006
3/24/2024,5:45,23,50.02,291.199996,274.9744,16.225596,5.900766,450.07,-18256.64,-72.799999,-68.7436,-4.056398999999999,5.900766,50.02,450.07,-18256.634979299994
3/24/2024,6:00,24,50.03,298.181816,274.9744,23.207416,8.439846,455.58,-26432.3,-74.545454,-68.7436,-5.801854000000006,8.439846,50.03,455.58,-26432.086453200027
3/24/2024,6:15,25,50.05,300.8,274.9744,25.8256,9.392002,405.03,0.0,-75.2,-68.7436,-6.456400000000002,9.392002,50.05,405.03,0.0
3/24/2024,6:30,26,50.04,277.23636,274.9744,2.26196,0.822607,430.82,-1827.18,-69.30909,-68.7436,-0.5654899999999969,0.822607,50.04,430.82,-1827.18301349999
3/24/2024,6:45,27,50.03,240.581816,224.9615,15.620316,6.943551,533.02,-20814.96,-60.145454,-56.240375,-3.9050790000000006,6.943551,50.03,533.02,-20814.8520858
3/24/2024,7:00,28,50.04,234.763636,224.9615,9.802136,4.35725,547.0,-10053.32,-58.690909,-56.240375,-2.4505339999999975,4.35725,50.04,547.0,-10053.31573499999
3/24/2024,7:15,29,50.06,242.909088,224.9615,17.947588,7.978071,461.5,0.0,-60.727272,-56.240375,-4.486896999999999,7.978071,50.06,461.5,0.0
3/24/2024,7:30,30,50.03,231.272724,224.9615,6.311224,2.805468,440.15,-6944.69,-57.818181,-56.240375,-1.5778060000000025,2.805468,50.03,440.15,-6944.71310900001
3/24/2024,7:45,31,50.02,243.2,224.9615,18.2385,8.107387,421.45,-19216.43,-60.8,-56.240375,-4.559624999999997,8.107387,50.02,421.45,-19216.539562499987
3/24/2024,8:00,32,50.04,267.927268,224.9615,42.965768,19.099165,385.67,-31069.89,-66.981817,-56.240375,-10.741442000000006,19.099165,50.04,385.67,-31069.88952105002
3/24/2024,8:15,33,49.98,227.199996,249.967952,-22.767956,9.10835,360.54,18469.74,-56.799999,-62.491988,5.6919889999999995,9.10835,49.98,360.54,18469.70742654
3/24/2024,8:30,34,49.98,247.854544,249.967952,-2.113408,0.845472,360.05,1712.25,-61.963636,-62.491988,0.5283519999999982,0.845472,49.98,360.05,1712.098238399994
3/24/2024,8:45,35,49.96,244.363632,249.967952,-5.60432,2.242015,340.02,4287.62,-61.090908,-62.491988,1.4010800000000003,2.242015,49.96,340.02,4287.556994400001
3/24/2024,9:00,36,49.98,244.072724,249.967952,-5.895228,2.358394,315.87,4189.76,-61.018181,-62.491988,1.4738070000000008,2.358394,49.98,315.87,4189.782753810002
3/24/2024,9:15,37,49.94,244.654544,249.967952,-5.313408,2.125636,375.41,5984.12,-61.163636,-62.491988,1.3283520000000024,2.125636,49.94,375.41,5984.1194918400115
3/24/2024,9:30,38,49.98,252.799996,249.967952,2.832044,1.132963,353.91,-2505.68,-63.199999,-62.491988,-0.7080109999999991,1.132963,49.98,353.91,-2505.721730099997
