Date,Time,Block,Freq (Hz),Actual (MW),Schedule (MW),Deviation (MW),Deviation (%),NCD,Actual_ERPC
3/7/2024,2:00,8,49.99,423.563632,400.001852,23.56178,5.890418,326.31,-19220.96
3/7/2024,2:15,9,49.99,415.999992,400.001852,15.99814,3.999516,321.02,-12839.19
3/7/2024,2:30,10,50,403.199992,400.001852,3.19814,0.799531,326.39,-2609.49
3/7/2024,2:45,11,49.99,420.945452,420.026012,0.91944,0.218901,320.7,-737.29
3/7/2024,3:00,12,50.01,423.85454,420.026012,3.828528,0.911498,320.1,-3063.68
3/7/2024,3:15,13,50,426.181812,420.026012,6.1558,1.465576,321.07,-4941.27
3/7/2024,3:30,14,49.99,427.345452,420.026012,7.31944,1.742616,310.07,-5673.97
3/7/2024,3:45,15,49.97,399.999996,400.001852,-0.001856,0.000464,310.63,1.4
3/7/2024,4:00,16,50.02,427.345452,400.001852,27.3436,6.835868,309.83,-21179.67
3/7/2024,4:15,17,50.01,403.199992,400.001852,3.19814,0.799531,324.15,-2591.58
3/7/2024,4:30,18,50.01,423.85454,400.001852,23.852688,5.963144,351.06,-20934.41
3/7/2024,4:45,19,50.01,445.963632,439.9539,6.009732,1.365991,326.68,-4908.04
3/7/2024,5:00,20,49.98,447.999992,439.9539,8.046092,1.828849,334.61,-6730.68
3/7/2024,5:15,21,49.95,444.509088,439.9539,4.555188,1.035378,381.04,-4339.28
3/7/2024,5:30,22,50,439.854544,439.9539,-0.099356,0.022583,396.96,88.6
3/7/2024,5:45,23,49.98,412.21818,400.001852,12.216328,3.054068,410.52,-12537.69
3/7/2024,6:00,24,49.98,406.109088,400.001852,6.107236,1.526802,418.87,-6395.31
3/7/2024,6:15,25,50.01,407.563632,400.001852,7.56178,1.890436,437.78,-8275.79
3/7/2024,6:30,26,49.95,381.090904,379.977692,1.113212,0.292968,499.94,-1391.33
3/7/2024,6:45,27,49.94,285.672728,288.81,-3.137272,1.086275,800,7529.45
3/7/2024,7:00,28,49.93,60.21818,49.964132,10.254048,20.522818,900.03,-34608.57
3/7/2024,7:15,29,49.92,13.672728,0,13.672728,0,990.09,-50764.62
3/7/2024,7:30,30,49.9,13.381816,0,13.381816,0,1000,-66909.08
3/7/2024,7:45,31,50.01,9.6,0,9.6,0,1000,-24000
3/7/2024,8:00,32,50.03,-1.454548,0,-1.454548,0,1000,0
3/7/2024,8:15,33,50.04,48.290912,49.964132,-1.67322,3.348842,1000,2091.53
3/7/2024,8:30,34,50.03,49.745452,49.964132,-0.21868,0.437674,1000,492.3
3/7/2024,8:45,35,50.04,47.41818,49.964132,-2.545952,5.095559,1000,3182.44
3/7/2024,9:00,36,50.02,315.054544,288.81,26.244544,9.087131,650.05,-42650.43
3/7/2024,9:15,37,50,312.145452,288.81,23.335452,8.079863,819.95,-47835.06
3/7/2024,9:30,38,50.01,285.090904,288.81,-3.719096,1.287731,650.05,5439.75
3/7/2024,9:45,39,49.99,357.527268,350.03772,7.489548,2.13964,505.99,-9474.16
3/7/2024,10:00,40,50,367.41818,350.03772,17.38046,4.965311,413.84,-17981.76
3/7/2024,10:15,41,49.95,387.490904,400.001852,-12.510948,3.127723,399.91,11257.19
3/7/2024,10:30,42,49.95,425.309088,420.026012,5.283076,1.257797,399.91,-5282.01
3/7/2024,10:45,43,49.96,415.418176,420.026012,-4.607836,1.097036,370.05,3836.68
3/7/2024,11:00,44,50.01,455.85454,449.96598,5.88856,1.308668,351.04,-5167.66
3/7/2024,11:15,45,50.01,465.745452,449.96598,15.779472,3.506814,338.55,-13355.46
3/7/2024,11:30,46,50.02,469.527268,449.96598,19.561288,4.347282,352,-17213.86
3/7/2024,11:45,47,49.99,468.363632,449.96598,18.397652,4.088676,338.55,-15571.27
3/7/2024,12:00,48,50.01,461.963632,449.96598,11.997652,2.666346,313.85,-9413.62
3/7/2024,12:15,49,50.05,461.963632,459.97806,1.985572,0.431667,330.02,0
3/7/2024,12:30,50,49.98,465.163632,459.97806,5.185572,1.127352,320,-4148.48
3/7/2024,12:45,51,50.02,467.490904,459.97806,7.512844,1.633305,298.01,-5597.22
3/7/2024,13:00,52,50.03,482.327264,459.97806,22.349204,4.858754,288.48,-16118.24
3/7/2024,13:15,53,50.05,475.05454,480.00222,-4.94768,1.030762,221.35,0
3/7/2024,13:30,54,50,507.05454,480.00222,27.05232,5.635874,215.55,-14577.86
3/7/2024,13:45,55,49.98,504.727268,480.00222,24.725048,5.151028,221.91,-13716.92
3/7/2024,14:00,56,50,499.781812,480.00222,19.779592,4.120729,269.93,-13347.77
3/7/2024,14:15,57,49.98,510.545452,480.00222,30.543232,6.363144,317.74,-24261.99
3/7/2024,14:30,58,49.94,506.472724,480.00222,26.470504,5.514663,339.54,-33704.23
3/7/2024,14:45,59,49.94,515.490904,480.00222,35.488684,7.393442,326.6,-43464.77
3/7/2024,15:00,60,49.93,523.05454,480.00222,43.05232,8.969192,315.24,-50894.3
3/7/2024,15:15,61,49.94,533.236356,480.00222,53.234136,11.090394,326.31,-65140.62
3/7/2024,15:30,62,49.92,522.181812,480.00222,42.179592,8.787374,326.35,-51619.91
3/7/2024,15:45,63,49.97,546.618176,480.00222,66.615956,13.87826,318.73,-56047.97
3/7/2024,16:00,64,49.96,544.872724,480.00222,64.870504,13.514626,332.74,-56769.5
3/7/2024,16:15,65,50.02,527.127264,480.00222,47.125044,9.817672,352.07,-41478.42
3/7/2024,16:30,66,49.98,539.927264,480.00222,59.925044,12.484326,378.06,-58892.45
3/7/2024,16:45,67,49.98,541.090904,480.00222,61.088684,12.72675,437.74,-69717.19
3/7/2024,17:00,68,49.96,509.090904,459.97806,49.112844,10.677214,513.18,-63809.11
3/7/2024,17:15,69,50.02,500.072724,459.97806,40.094664,8.716647,429.76,-43077.85
3/7/2024,17:30,70,50.03,451.199996,459.97806,-8.778064,1.908366,399.93,7898.82
3/7/2024,17:45,71,50.01,477.381812,459.97806,17.403752,3.783605,437.79,-19047.81
3/7/2024,18:00,72,50.02,430.83636,459.97806,-29.1417,6.335454,461.36,30250.73
3/7/2024,18:15,73,50.04,465.745452,439.9539,25.791552,5.862331,394.46,-19075.75
3/7/2024,18:30,74,49.99,357.527268,350.03772,7.489548,2.13964,499.92,-9360.5
3/7/2024,18:45,75,49.93,289.45454,288.81,0.64454,0.223171,817.68,-1976.35
3/7/2024,19:00,76,49.99,232.145452,199.952792,32.19266,16.10013,1000,-80482
3/7/2024,19:15,77,50.02,210.03636,199.952792,10.083568,5.042974,1000,-25209
3/7/2024,19:30,78,49.99,211.2,199.952792,11.247208,5.624932,1000,-28118
3/7/2024,19:45,79,50,212.363632,199.952792,12.41084,6.206885,1000,-31027
3/7/2024,20:00,80,49.99,201.309088,199.952792,1.356296,0.678308,599.98,-2034.53
3/7/2024,20:15,81,49.99,260.072724,243.938552,16.134172,6.614031,444.37,-17923.66
3/7/2024,20:30,82,49.92,349.67272,299.97732,49.6954,16.566386,401.87,-74891.59
3/7/2024,20:45,83,49.96,404.363632,299.97732,104.386312,34.798068,400.01,-117266.61
3/7/2024,21:00,84,49.99,422.399992,350.03772,72.362272,20.672707,399.91,-78817.14
3/7/2024,21:15,85,49.92,360.727272,350.03772,10.689552,3.053829,407.43,-16332.17
3/7/2024,21:30,86,49.93,383.41818,350.03772,33.38046,9.536247,401.95,-50314.78
3/7/2024,21:45,87,49.93,377.018176,350.03772,26.980456,7.707871,399.93,-40463.6
3/7/2024,22:00,88,50.01,403.781812,400.001852,3.77996,0.944986,399.9,-3779.06
3/7/2024,22:15,89,49.96,420.07272,400.001852,20.070868,5.017694,419.05,-21026.67
3/7/2024,22:30,90,49.99,423.272724,400.001852,23.270872,5.817691,410.33,-23871.77
3/7/2024,22:45,91,50,406.981812,400.001852,6.97996,1.744982,437.75,-7638.74
3/7/2024,23:00,92,50.01,411.927272,400.001852,11.92542,2.981341,448,-13356.67
3/7/2024,23:15,93,49.99,399.127272,400.001852,-0.87458,0.218644,411.92,810.41
3/7/2024,23:30,94,50,415.127268,420.026012,-4.898744,1.166295,400.89,4418.73
3/7/2024,23:45,95,50,417.745448,420.026012,-2.280564,0.542958,399.97,2052.21
3/7/2024,24:00:00,96,50.03,413.963632,420.026012,-6.06238,1.443334,396.91,5414.01
3/8/2024,0:15,1,49.98,413.090904,400.001852,13.089052,3.272248,394.95,-12923.95
3/8/2024,0:30,2,49.99,406.981812,400.001852,6.97996,1.744982,366.88,-6402.06
3/8/2024,0:45,3,49.98,390.109088,400.001852,-9.892764,2.47318,364.28,8108.44
3/8/2024,1:00,4,50.01,395.927268,400.001852,-4.074584,1.018641,364.59,3342.34
3/8/2024,1:15,5,50.01,392.727272,400.001852,-7.27458,1.818637,363.85,5955.28
3/8/2024,1:30,6,50.01,385.745448,400.001852,-14.256404,3.564084,351.7,11281.45
3/8/2024,1:45,7,50,387.199996,400.001852,-12.801856,3.200449,351.04,10111.53
3/8/2024,2:00,8,50.01,390.4,400.001852,-9.601852,2.400452,333.73,7210.07
3/8/2024,2:15,9,50.02,382.83636,400.001852,-17.165492,4.291353,340,13131.68
3/8/2024,2:30,10,50.02,384,400.001852,-16.001852,4.000444,357.57,12874.13
3/8/2024,2:45,11,50.02,388.945452,400.001852,-11.0564,2.764087,357.56,8894.98
3/8/2024,3:00,12,50.04,437.81818,400.001852,37.816328,9.454038,333.03,-23613.7
3/8/2024,3:15,13,50,442.181816,400.001852,42.179964,10.544942,326.32,-34765.74
3/8/2024,3:30,14,50,446.545452,400.001852,46.5436,11.635846,326.34,-39040.32
3/8/2024,3:45,15,50.01,430.545448,400.001852,30.543596,7.635864,333.01,-25428.31
3/8/2024,4:00,16,50.01,422.399992,400.001852,22.39814,5.599509,330,-18478.35
3/8/2024,4:15,17,49.99,438.981812,400.001852,38.97996,9.744945,321.47,-31327.25
3/8/2024,4:30,18,49.98,454.399992,400.001852,54.39814,13.599472,329.74,-47216.79
3/8/2024,4:45,19,50,450.909088,400.001852,50.907236,12.72675,331.29,-43969.34
3/8/2024,5:00,20,50,470.690904,379.977692,90.713212,23.873299,333.02,-83967.53
3/8/2024,5:15,21,50,448.290904,379.977692,68.313212,17.978216,368.01,-68059.62
3/8/2024,5:30,22,49.98,468.65454,379.977692,88.676848,23.337383,368.61,-90689.27
3/8/2024,5:45,23,49.98,429.963632,379.977692,49.98594,13.154967,378,-49124.12
3/8/2024,6:00,24,49.99,408.43636,379.977692,28.458668,7.489563,400.03,-28460.93
3/8/2024,6:15,25,50.02,430.83636,379.977692,50.858668,13.384646,404.9,-53680.18
3/8/2024,6:30,26,50.01,439.854544,379.977692,59.876852,15.757991,486.35,-77636.25
3/8/2024,6:45,27,49.99,296.43636,100.024532,196.411828,196.363656,599.99,-347533.65
3/8/2024,7:00,28,49.95,80.290912,49.964132,30.32678,60.697102,1000,-85984
3/8/2024,7:15,29,49.96,22.4,0,22.4,0,1000,-56000
3/8/2024,7:30,30,49.98,9.6,0,9.6,0,1000,-24000
3/8/2024,7:45,31,50.02,14.254548,0,14.254548,0,1000,-35636
3/8/2024,8:00,32,50.03,13.672728,0,13.672728,0,1000,-34182
3/8/2024,8:15,33,49.99,105.01818,0,105.01818,0,1000,-295054
3/8/2024,8:30,34,50.02,227.199996,0,227.199996,0,650.28,-430225.25
3/8/2024,8:45,35,49.97,141.963632,49.964132,91.9995,184.131088,500.04,-135512.04
3/8/2024,9:00,36,49.98,110.545456,49.964132,60.581324,121.249628,481.39,-85084.33
3/8/2024,9:15,37,49.85,121.018184,100.024532,20.993652,20.988503,499.95,-52478.88
3/8/2024,9:30,38,49.81,230.690908,250.013192,-19.322284,7.728506,512.34,37123.42
3/8/2024,9:45,39,49.85,353.163632,350.03772,3.125912,0.893021,500.04,-7815.41
3/8/2024,10:00,40,50.03,395.63636,350.03772,45.59864,13.026779,499.96,-58393.53
3/8/2024,10:15,41,49.96,404.945448,400.001852,4.943596,1.235893,499.92,-6178.51
3/8/2024,10:30,42,49.97,409.599992,400.001852,9.59814,2.399524,441.99,-10605.55
3/8/2024,10:45,43,50.02,420.072724,400.001852,20.070872,5.017695,486.37,-24404.59
3/8/2024,11:00,44,50.05,421.818176,400.001852,21.816324,5.454056,454.7,0
3/8/2024,11:15,45,50.02,408.145452,400.001852,8.1436,2.035891,418.82,-8526.76
3/8/2024,11:30,46,50,404.65454,400.001852,4.652688,1.163167,418.8,-4871.48
3/8/2024,11:45,47,50.01,427.345452,400.001852,27.3436,6.835868,397.18,-27150.83
3/8/2024,12:00,48,50,439.854544,420.026012,19.828532,4.720787,380.08,-18840.95
3/8/2024,12:15,49,50,438.399996,420.026012,18.373984,4.374487,364.42,-16739.63
3/8/2024,12:30,50,49.99,434.327268,420.026012,14.301256,3.40485,370.04,-13230.04
3/8/2024,12:45,51,49.98,428.799996,420.026012,8.773984,2.088914,360.04,-7897.48
3/8/2024,13:00,52,50,432.581812,420.026012,12.5558,2.989291,354.48,-11127.13
3/8/2024,13:15,53,50.1,491.63636,516.296012,-24.659652,4.776262,339.53,0
3/8/2024,13:30,54,50.1,521.599996,516.296012,5.303984,1.027315,328.97,0
3/8/2024,13:45,55,50.06,508.509084,516.296012,-7.786928,1.508229,339.56,0
3/8/2024,14:00,56,50.05,515.781812,516.296012,-0.5142,0.099594,333.04,0
3/8/2024,14:15,57,50.04,511.418176,516.296012,-4.877836,0.944775,296.09,1805.35
3/8/2024,14:30,58,49.98,503.563632,516.296012,-12.73238,2.466101,326.32,9348.38
3/8/2024,14:45,59,49.98,502.690904,516.296012,-13.605108,2.635137,334.62,10243.29
3/8/2024,15:00,60,49.97,500.65454,496.271852,4.382688,0.883122,319.03,-3495.61
3/8/2024,15:15,61,49.96,511.418176,496.271852,15.146324,3.052022,305.41,-11564.66
3/8/2024,15:30,62,49.92,515.490904,496.271852,19.219052,3.872686,317.79,-22903.58
3/8/2024,15:45,63,49.93,509.963632,496.271852,13.69178,2.758927,334.63,-17181.3
3/8/2024,16:00,64,49.92,508.799996,496.271852,12.528144,2.524452,351.06,-16492.99
3/8/2024,16:15,65,49.93,512.872724,496.271852,16.600872,3.345117,332.37,-20691.12
3/8/2024,16:30,66,49.93,518.981812,496.271852,22.70996,4.576113,371.57,-31643.77
3/8/2024,16:45,67,49.94,494.25454,496.271852,-2.017312,0.406493,457.98,2771.67
3/8/2024,17:00,68,50,471.27272,496.271852,-24.999132,5.037387,499.96,28121.85
3/8/2024,17:15,69,50.05,473.309084,496.271852,-22.962768,4.627054,351.62,0
3/8/2024,17:30,70,50.02,474.763632,496.271852,-21.50822,4.333959,349.99,16937.38
3/8/2024,17:45,71,50.01,446.83636,496.271852,-49.435492,9.961373,437.79,48695.43
3/8/2024,18:00,72,50.01,498.327268,496.271852,2.055416,0.414171,456.38,-2345.34
3/8/2024,18:15,73,50.09,493.381816,496.271852,-2.890036,0.582349,424.87,0
3/8/2024,18:30,74,50.02,356.072724,350.03772,6.035004,1.724101,549.99,-8298.25
3/8/2024,18:45,75,50.01,251.927272,250.013192,1.91408,0.765592,1000,-4785
3/8/2024,19:00,76,50.01,112.581816,100.024532,12.557284,12.554204,1000,-31393
3/8/2024,19:15,77,50.02,102.4,100.024532,2.375468,2.374885,1000,-5939
3/8/2024,19:30,78,49.99,89.890908,100.024532,-10.133624,10.131139,1000,22800.6
3/8/2024,19:45,79,50,94.254544,100.024532,-5.769988,5.768573,1000,12982.5
3/8/2024,20:00,80,50.03,101.818184,100.024532,1.793652,1.793212,1000,-4484
3/8/2024,20:15,81,49.99,131.781816,100.024532,31.757284,31.749495,549.99,-46897.21
3/8/2024,20:30,82,49.98,299.345452,299.97732,-0.631868,0.210639,485.96,691.04
3/8/2024,20:45,83,49.96,301.963632,299.97732,1.986312,0.662154,499.91,-2482.55
3/8/2024,21:00,84,49.95,313.309088,299.97732,13.331768,4.444259,475.03,-15832.27
3/8/2024,21:15,85,49.84,302.83636,299.97732,2.85904,0.953085,445.36,-6366.51
3/8/2024,21:30,86,49.92,356.072724,350.03772,6.035004,1.724101,419.29,-9489.06
3/8/2024,21:45,87,49.96,362.47272,350.03772,12.435,3.552474,413.36,-12850.54
3/8/2024,22:00,88,50.02,383.709088,384.983732,-1.274644,0.33109,403.81,1158.25
3/8/2024,22:15,89,49.95,382.545452,384.983732,-2.43828,0.633346,397.13,2178.81
3/8/2024,22:30,90,49.98,386.909088,384.983732,1.925356,0.500114,375.13,-1805.5
3/8/2024,22:45,91,49.94,409.890904,384.983732,24.907172,6.469669,403.54,-37691.4
3/8/2024,23:00,92,49.94,407.854544,400.001852,7.852692,1.963164,431.09,-12694.56
3/8/2024,23:15,93,49.96,392.145448,400.001852,-7.856404,1.964092,367.32,6493.08
3/8/2024,23:30,94,49.97,393.01818,400.001852,-6.983672,1.74591,367.23,5770.32
3/8/2024,23:45,95,49.98,401.745452,400.001852,1.7436,0.435898,431.01,-1878.77
3/8/2024,24:00:00,96,50.01,395.05454,400.001852,-4.947312,1.236822,372.98,4151.71
3/9/2024,0:15,1,49.97,396.218176,379.977692,16.240484,4.274062,364.39,-14794.6
3/9/2024,0:30,2,49.97,387.490904,379.977692,7.513212,1.977277,364.42,-6844.9
3/9/2024,0:45,3,49.98,380.799996,379.977692,0.822304,0.216408,364.39,-749.19
3/9/2024,1:00,4,50,379.345448,379.977692,-0.632244,0.16639,360.08,512.36
3/9/2024,1:15,5,50,373.527268,379.977692,-6.450424,1.69758,351.76,5105.23
3/9/2024,1:30,6,50,365.381816,379.977692,-14.595876,3.841246,341.24,11206.66
3/9/2024,1:45,7,50,389.818176,379.977692,9.840484,2.589753,333.2,-8197.05
3/9/2024,2:00,8,50,398.25454,379.977692,18.276848,4.809979,333.06,-15218.18
3/9/2024,2:15,9,49.98,406.399996,379.977692,26.422304,6.953646,331.59,-21903.51
3/9/2024,2:30,10,49.96,394.181812,379.977692,14.20412,3.738146,331.59,-11774.76
3/9/2024,2:45,11,49.98,398.545448,379.977692,18.567756,4.886538,326.05,-15134.91
3/9/2024,3:00,12,49.99,408.145448,430.038092,-21.892644,5.090862,320.89,15806.66
3/9/2024,3:15,13,50,438.109088,430.038092,8.070996,1.87681,319.44,-6445.34
3/9/2024,3:30,14,50.01,438.109088,430.038092,8.070996,1.87681,319.33,-6443.12
3/9/2024,3:45,15,49.99,441.890904,430.038092,11.852812,2.756224,318.4,-9434.83
3/9/2024,4:00,16,49.98,444.799996,430.038092,14.761904,3.432697,318.48,-11753.5
3/9/2024,4:15,17,49.97,426.47272,430.038092,-3.565372,0.829083,318.29,2553.23
3/9/2024,4:30,18,49.98,441.018176,449.96598,-8.947804,1.988551,318.49,6412.16
3/9/2024,4:45,19,49.98,463.127272,449.96598,13.161292,2.924953,319.49,-10512.18
3/9/2024,5:00,20,49.98,466.618176,449.96598,16.652196,3.700768,327.07,-13615.92
3/9/2024,5:15,21,49.98,463.41818,449.96598,13.4522,2.989604,364.97,-12274.31
3/9/2024,5:30,22,49.96,454.690904,449.96598,4.724924,1.050062,367.01,-4335.12
3/9/2024,5:45,23,50,441.018176,420.026012,20.992164,4.997825,385.26,-20218.44
3/9/2024,6:00,24,50.01,449.745448,420.026012,29.719436,7.075618,385.28,-28625.92
3/9/2024,6:15,25,50,469.81818,420.026012,49.792168,11.854544,405,-51992.2
3/9/2024,6:30,26,49.97,450.909088,420.026012,30.883076,7.352658,402.2,-31053.06
3/9/2024,6:45,27,49.98,332.799996,288.81,43.989996,15.231466,497.47,-55701.72
3/9/2024,7:00,28,50.02,133.818184,49.964132,83.854052,167.828497,595.72,-146884.06
3/9/2024,7:15,29,50.03,39.563632,0,39.563632,0,697.77,-69015.73
3/9/2024,7:30,30,50.06,7.854544,0,7.854544,0,987.34,0
3/9/2024,7:45,31,50.07,4.363636,0,4.363636,0,1000,0
3/9/2024,8:00,32,50.07,5.527272,0,5.527272,0,1000,0
3/9/2024,8:15,33,50.01,7.563636,0,7.563636,0,1000,-18909
3/9/2024,8:30,34,50.04,8.145456,0,8.145456,0,1000,-15272.73
3/9/2024,8:45,35,50,-1.454548,0,-1.454548,0,504.08,0
3/9/2024,9:00,36,50.03,251.054544,288.81,-37.755456,13.072766,496.58,42184.52
3/9/2024,9:15,37,49.99,283.63636,288.81,-5.17364,1.791365,496.96,5784.91
3/9/2024,9:30,38,50,285.381816,288.81,-3.428184,1.187003,485.96,3748.21
3/9/2024,9:45,39,50.03,336.87272,350.03772,-13.165,3.761023,476.59,14116.98
3/9/2024,10:00,40,50.04,361.01818,350.03772,10.98046,3.136936,428.1,-8813.88
3/9/2024,10:15,41,50,378.763632,374.971652,3.79198,1.011271,391.06,-3707.25
3/9/2024,10:30,42,50.01,384.872724,374.971652,9.901072,2.640485,373.29,-9240.05
3/9/2024,10:45,43,49.99,375.563632,374.971652,0.59198,0.157873,360.09,-532.93
3/9/2024,11:00,44,50.01,377.018176,374.971652,2.046524,0.545781,357.57,-1829.33
3/9/2024,11:15,45,50.01,377.6,374.971652,2.628348,0.700946,349.92,-2299.32
3/9/2024,11:30,46,50.01,389.23636,374.971652,14.264708,3.80421,333.09,-11878.66
3/9/2024,11:45,47,49.99,391.85454,374.971652,16.882888,4.502444,320.26,-13517.21
3/9/2024,12:00,48,50.03,407.854544,374.971652,32.882892,8.769434,317.99,-26141
3/9/2024,12:15,49,50.03,402.03636,374.971652,27.064708,7.217801,300.19,-20311.46
3/9/2024,12:30,50,50.01,399.999996,420.026012,-20.026016,4.767804,323.35,14569.67
3/9/2024,12:45,51,50.01,400.581812,420.026012,-19.4442,4.629285,300.06,13127.32
3/9/2024,13:00,52,50.03,417.163632,420.026012,-2.86238,0.681477,288.97,1861.08
3/9/2024,13:15,53,50.11,420.07272,420.026012,0.046708,0.01112,273.74,0
3/9/2024,13:30,54,50.04,421.818176,420.026012,1.792164,0.426679,273.7,-919.72
3/9/2024,13:45,55,50,430.25454,420.026012,10.228528,2.435213,244.52,-6252.62
3/9/2024,14:00,56,49.98,429.672724,420.026012,9.646712,2.296694,278.42,-6714.66
3/9/2024,14:15,57,49.94,435.490904,420.026012,15.464892,3.681889,288.98,-16758.92
3/9/2024,14:30,58,49.85,447.709084,420.026012,27.683072,6.590799,291.07,-40288.56
3/9/2024,14:45,59,49.9,439.27272,420.026012,19.246708,4.582266,318.07,-30609
3/9/2024,15:00,60,49.95,454.981816,400.001852,54.979964,13.744927,315.23,-45689.06
3/9/2024,15:15,61,49.96,424.43636,400.001852,24.434508,6.108599,319.86,-19538.97
3/9/2024,15:30,62,49.93,395.927268,400.001852,-4.074584,1.018641,331.39,4050.83
3/9/2024,15:45,63,49.77,392.727272,400.001852,-7.27458,1.818637,350.09,9550.34
3/9/2024,16:00,64,49.73,390.690908,400.001852,-9.310944,2.327725,360.67,12593.17
3/9/2024,16:15,65,49.95,395.63636,400.001852,-4.365492,1.091368,402.79,3956.45
3/9/2024,16:30,66,49.95,410.472724,400.001852,10.470872,2.617706,436.53,-11427.05
3/9/2024,16:45,67,49.94,388.07272,400.001852,-11.929132,2.982269,463.15,16574.93
3/9/2024,17:00,68,50.01,400.290904,400.001852,0.289052,0.072263,492.7,-356.22
3/9/2024,17:15,69,50.03,426.181812,400.001852,26.17996,6.54496,388.42,-25422.09
3/9/2024,17:30,70,49.99,409.599996,400.001852,9.598144,2.399525,401.04,-9622.95
3/9/2024,17:45,71,50.01,392.145448,400.001852,-7.856404,1.964092,410.07,7248.77
3/9/2024,18:00,72,50.01,409.018176,400.001852,9.016324,2.254071,385.95,-8699.7
3/9/2024,18:15,73,50.03,428.509084,400.001852,28.507232,7.126775,385.65,-27484.5
3/9/2024,18:30,74,49.98,365.090908,350.03772,15.053188,4.300447,485.9,-18285.87
3/9/2024,18:45,75,49.88,251.636364,269.989216,-18.352852,6.797624,526.74,36251.93
3/9/2024,19:00,76,49.9,120.727272,100.024532,20.70274,20.697662,625.79,-64777.84
3/9/2024,19:15,77,49.96,87.854544,100.024532,-12.169988,12.167003,659.89,18069.44
3/9/2024,19:30,78,49.82,98.909088,100.024532,-1.115444,1.11517,1000,4182.92
3/9/2024,19:45,79,49.97,109.090908,100.024532,9.066376,9.064152,1000,-22666
3/9/2024,20:00,80,50.02,97.745456,100.024532,-2.279076,2.278517,588.49,3017.89
3/9/2024,20:15,81,50.01,182.690908,198.787924,-16.097016,8.097582,526.73,19077.48
3/9/2024,20:30,82,50.02,320.581816,320.492456,0.08936,0.027882,499.95,-111.49
3/9/2024,20:45,83,50.03,340.945448,336.945,4.000448,1.18727,498.17,-4982.2
3/9/2024,21:00,84,50.05,331.63636,336.945,-5.30864,1.575521,498.19,0
3/9/2024,21:15,85,50.02,340.363632,336.945,3.418632,1.014596,476.97,-4076.66
3/9/2024,21:30,86,50.02,352.581816,350.03772,2.544096,0.726806,469.73,-2987.48
3/9/2024,21:45,87,50.03,351.127268,350.03772,1.089548,0.311266,469.86,-1279.9
3/9/2024,22:00,88,50.06,354.327272,350.03772,4.289552,1.225454,456.46,0
3/9/2024,22:15,89,50.01,349.67272,350.03772,-0.365,0.104274,411.68,337.91
3/9/2024,22:30,90,49.98,346.181816,350.03772,-3.855904,1.101568,394.01,3418.43
3/9/2024,22:45,91,49.95,358.981816,350.03772,8.944096,2.555181,375.94,-8406.02
3/9/2024,23:00,92,49.96,356.07272,350.03772,6.035,1.7241,370.26,-5586.48
3/9/2024,23:15,93,49.95,352.581816,350.03772,2.544096,0.726806,379.12,-2411.2
3/9/2024,23:30,94,49.94,345.599996,350.03772,-4.437724,1.267785,379.1,5047.02
3/9/2024,23:45,95,49.96,352.872724,350.03772,2.835004,0.809914,369.76,-2620.86
3/9/2024,24:00:00,96,50.01,349.963632,350.03772,-0.074088,0.021166,366.85,61.08
3/10/2024,0:15,1,49.94,354.909088,359.953532,-5.044444,1.401415,381.77,5777.45
3/10/2024,0:30,2,49.93,349.67272,359.953532,-10.280812,2.85615,394.92,12180.29
3/10/2024,0:45,3,49.93,361.309088,359.953532,1.355556,0.376592,396.93,-2017.73
3/10/2024,1:00,4,49.96,401.454544,359.953532,41.501012,11.529547,357.57,-37367.35
3/10/2024,1:15,5,49.98,386.61818,359.953532,26.664648,7.407803,338.59,-22571.09
3/10/2024,1:30,6,49.98,385.45454,379.977692,5.476848,1.44136,338.53,-4635.15
3/10/2024,1:45,7,49.98,387.781812,379.977692,7.80412,2.053836,333.1,-6498.78
3/10/2024,2:00,8,49.99,385.745448,379.977692,5.767756,1.51792,333.07,-4802.54
3/10/2024,2:15,9,49.99,371.2,379.977692,-8.777692,2.310055,339.28,6700.64
3/10/2024,2:30,10,49.96,370.909088,379.977692,-9.068604,2.386615,357.51,7294.92
3/10/2024,2:45,11,49.97,369.454544,379.977692,-10.523148,2.769412,318.48,7540.71
3/10/2024,3:00,12,49.96,401.745452,379.977692,21.76776,5.728694,316.89,-17244.84
3/10/2024,3:15,13,49.88,400.872724,379.977692,20.895032,5.499015,315.63,-32975.49
3/10/2024,3:30,14,49.94,402.327268,400.001852,2.325416,0.581351,321.05,-2799.66
3/10/2024,3:45,15,49.95,401.745452,400.001852,1.7436,0.435898,310.74,-1354.52
3/10/2024,4:00,16,49.99,410.763632,400.001852,10.76178,2.690433,304.68,-8197.11
3/10/2024,4:15,17,49.98,420.654544,400.001852,20.652692,5.163149,321,-16573.87
3/10/2024,4:30,18,49.97,413.381812,420.026012,-6.6442,1.581854,333.8,4989.98
3/10/2024,4:45,19,49.96,409.599992,420.026012,-10.42602,2.482232,357.54,8387.35
3/10/2024,5:00,20,49.97,438.399996,439.9539,-1.553904,0.353197,399.96,1398.46
3/10/2024,5:15,21,49.99,440.145452,439.9539,0.191552,0.043539,358.3,-171.63
3/10/2024,5:30,22,49.97,429.381816,439.9539,-10.572084,2.402998,399.93,9513.13
3/10/2024,5:45,23,49.99,450.909088,439.9539,10.955188,2.490076,394.95,-10816.89
